,0,1,2,3,4,5
0,42845,30151,11814,9,200,6
1,0,334747,26464,455,553,194
2,0,2,404469,18,83,29
3,0,0,0,133575,0,0
4,0,0,0,1,10776,1
5,0,0,0,0,0,5615
