,0,1,2,3,4,5
0,1522,2232,169,1,105,0
1,0,8606,975,3,586,12
2,0,0,34677,0,5608,0
3,0,0,13,4927,6,0
4,0,0,0,0,15059,0
5,0,0,6,0,8,454
