,0,1,2,3,4,5
0,10210,11273,919,5,1258,0
1,0,62150,3171,228,4058,42
2,0,0,40201,0,19177,0
3,0,0,36,184694,253,5
4,0,0,0,0,83587,0
5,0,0,55,0,171,9920
