,0,1,2,3,4,5
0,5992,2,1,0,3,0
1,0,2263,0,0,0,4
2,0,0,13497,0,0,15
3,0,0,8,8969,9,0
4,0,1,0,0,11047,7
5,0,0,0,0,0,293
