,0,1,2,3,4,5
0,5996,2,0,0,0,0
1,0,2264,0,0,0,3
2,1,1,13481,17,1,11
3,0,0,0,8978,0,8
4,2,3,0,20,11021,9
5,0,0,0,0,0,293
