,0,1,2,3,4,5
0,5974,24,0,0,0,0
1,0,2267,0,0,0,0
2,1,1,13473,24,0,13
3,0,1,0,8974,2,9
4,2,3,0,15,11030,5
5,0,0,0,0,0,293
