,0,1,2,3,4,5
0,5202,10,0,0,0,0
1,1,1735,0,0,0,13
2,1,3,13369,38,0,12
3,0,0,0,11440,0,11
4,1,5,0,19,14380,23
5,0,0,0,0,0,381
