,0,1,2,3,4,5
0,5208,4,0,0,0,0
1,3,1743,0,0,0,3
2,25,17,13351,27,0,3
3,0,4,0,11437,0,10
4,11,9,0,20,14373,15
5,0,0,0,0,0,381
