,0,1,2,3,4,5
0,5992,6,0,0,0,0
1,0,2265,0,0,0,2
2,1,1,13477,31,0,2
3,0,0,0,8976,0,10
4,2,3,0,24,11026,0
5,0,0,0,0,0,293
