,0,1,2,3,4,5
0,5202,10,0,0,0,0
1,0,1748,0,0,0,1
2,4,4,13412,0,0,3
3,0,0,4,11440,7,0
4,1,5,0,0,14415,7
5,0,0,0,0,0,381
