,0,1,2,3,4,5
0,5984,11,0,0,2,1
1,0,2263,0,0,0,4
2,0,2,13499,0,0,11
3,0,0,11,8953,13,9
4,0,2,0,0,11051,2
5,0,0,0,0,0,293
