,0,1,2,3,4,5
0,5192,20,0,0,0,0
1,0,1740,0,0,0,9
2,5,4,13386,25,0,3
3,0,0,0,11442,0,9
4,2,4,0,15,14396,11
5,0,0,0,0,0,381
