,0,1,2,3,4,5
0,5189,23,0,0,0,0
1,0,1749,0,0,0,0
2,6,8,13403,0,0,6
3,0,1,13,11417,20,0
4,4,6,0,0,14400,18
5,0,1,0,0,0,380
