,0,1,2,3,4,5
0,5209,3,0,0,0,0
1,0,1744,0,0,1,4
2,0,2,13417,1,0,3
3,0,0,0,11450,0,1
4,0,0,0,4,14418,6
5,0,0,0,0,0,381
