,0,1,2,3,4,5
0,42877,30171,11763,9,199,6
1,0,334908,26309,454,549,193
2,0,2,404528,7,64,0
3,0,0,0,133575,0,0
4,0,0,0,0,10778,0
5,0,0,0,0,0,5615
